timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:21.080, A100-SXM4-40GB, P0, 45, 71 %, 36 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:21.083, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:21.085, A100-SXM4-40GB, P0, 38, 40 %, 14 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:21.087, A100-SXM4-40GB, P0, 44, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:21.088, A100-SXM4-40GB, P0, 51, 47 %, 30 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:21.090, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:24.317, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:38:24.319, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:38:24.321, A100-SXM4-40GB, P0, 39, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:24.323, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:24.324, A100-SXM4-40GB, P0, 38, 40 %, 15 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:24.326, A100-SXM4-40GB, P0, 44, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:24.328, A100-SXM4-40GB, P0, 51, 49 %, 31 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:24.329, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:27.553, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:38:27.555, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:38:27.556, A100-SXM4-40GB, P0, 51, 99 %, 25 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:27.558, A100-SXM4-40GB, P0, 37, 20 %, 8 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:27.560, A100-SXM4-40GB, P0, 38, 40 %, 15 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:27.562, A100-SXM4-40GB, P0, 48, 30 %, 17 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:27.564, A100-SXM4-40GB, P0, 51, 50 %, 32 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:27.565, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:30.845, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:38:30.847, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:38:30.848, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:30.850, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:30.852, A100-SXM4-40GB, P0, 39, 40 %, 15 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:30.853, A100-SXM4-40GB, P0, 54, 99 %, 39 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:30.855, A100-SXM4-40GB, P0, 51, 48 %, 31 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:30.857, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:34.105, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:38:34.107, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:38:34.109, A100-SXM4-40GB, P0, 39, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:34.111, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:34.112, A100-SXM4-40GB, P0, 39, 40 %, 16 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:34.114, A100-SXM4-40GB, P0, 45, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:34.116, A100-SXM4-40GB, P0, 51, 50 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:34.117, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:37.336, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:38:37.338, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:38:37.340, A100-SXM4-40GB, P0, 41, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:37.342, A100-SXM4-40GB, P0, 36, 71 %, 30 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:37.343, A100-SXM4-40GB, P0, 39, 41 %, 17 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:37.345, A100-SXM4-40GB, P0, 56, 96 %, 52 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:37.347, A100-SXM4-40GB, P0, 51, 50 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:37.352, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:40.602, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:38:40.634, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:38:40.655, A100-SXM4-40GB, P0, 48, 99 %, 35 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:40.664, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:40.677, A100-SXM4-40GB, P0, 40, 41 %, 17 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:40.679, A100-SXM4-40GB, P0, 46, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:40.681, A100-SXM4-40GB, P0, 51, 52 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:40.683, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:43.942, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:38:43.943, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:38:43.945, A100-SXM4-40GB, P0, 49, 98 %, 36 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:43.946, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:43.948, A100-SXM4-40GB, P0, 39, 39 %, 15 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:43.950, A100-SXM4-40GB, P0, 55, 100 %, 16 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:43.952, A100-SXM4-40GB, P0, 51, 52 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:43.953, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:47.198, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:38:47.200, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:38:47.201, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:47.203, A100-SXM4-40GB, P0, 37, 53 %, 24 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:47.205, A100-SXM4-40GB, P0, 39, 40 %, 15 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:47.208, A100-SXM4-40GB, P0, 45, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:47.220, A100-SXM4-40GB, P0, 51, 51 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:47.222, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:50.440, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:38:50.442, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:38:50.444, A100-SXM4-40GB, P0, 39, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:50.445, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:50.447, A100-SXM4-40GB, P0, 39, 40 %, 16 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:50.449, A100-SXM4-40GB, P0, 46, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:50.451, A100-SXM4-40GB, P0, 52, 52 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:50.453, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:53.670, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:38:53.672, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:38:53.673, A100-SXM4-40GB, P0, 39, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:53.676, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:53.677, A100-SXM4-40GB, P0, 40, 40 %, 16 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:53.679, A100-SXM4-40GB, P0, 47, 39 %, 24 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:53.681, A100-SXM4-40GB, P0, 52, 53 %, 36 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:53.683, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:38:56.966, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:38:56.968, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:38:56.969, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:38:56.971, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:38:56.972, A100-SXM4-40GB, P0, 40, 41 %, 17 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:38:56.974, A100-SXM4-40GB, P0, 48, 25 %, 15 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:38:56.976, A100-SXM4-40GB, P0, 52, 53 %, 36 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:38:56.978, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:39:00.210, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:39:00.212, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:39:00.215, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:39:00.217, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:39:00.219, A100-SXM4-40GB, P0, 40, 42 %, 18 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:39:00.221, A100-SXM4-40GB, P0, 51, 97 %, 42 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:39:00.222, A100-SXM4-40GB, P0, 52, 54 %, 36 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:39:00.224, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:39:03.476, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:39:03.483, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:39:03.490, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:39:03.502, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:39:03.515, A100-SXM4-40GB, P0, 39, 39 %, 14 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:39:03.525, A100-SXM4-40GB, P0, 47, 33 %, 20 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:39:03.535, A100-SXM4-40GB, P0, 52, 53 %, 36 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:39:03.555, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:39:08.025, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:39:08.032, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:39:08.320, A100-SXM4-40GB, P0, 41, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:39:09.114, A100-SXM4-40GB, P0, 40, 45 %, 18 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:39:09.131, A100-SXM4-40GB, P0, 39, 40 %, 14 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:39:09.137, A100-SXM4-40GB, P0, 47, 9 %, 8 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:39:09.146, A100-SXM4-40GB, P0, 52, 49 %, 31 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:39:09.160, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 16:39:12.451, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 16:39:12.453, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 16:39:12.454, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 16:39:12.456, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 16:39:12.458, A100-SXM4-40GB, P0, 39, 39 %, 15 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 16:39:12.460, A100-SXM4-40GB, P0, 55, 22 %, 8 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 16:39:12.461, A100-SXM4-40GB, P0, 52, 47 %, 30 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 16:39:12.463, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
