timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:17.066, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.068, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.070, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.071, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.073, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:17.076, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:17.078, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:17.080, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:17.325, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.328, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.332, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.335, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.338, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:17.341, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:17.345, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:17.348, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:17.609, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.612, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.615, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.618, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:17.621, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:17.625, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:17.628, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:17.632, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:19.107, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.109, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.111, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.112, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.114, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:19.117, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:19.118, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:19.120, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:19.354, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.357, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.361, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.364, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.368, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:19.372, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:19.375, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:19.378, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:19.727, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.731, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.734, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.738, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:19.741, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:19.744, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:19.748, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:19.751, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:44.242, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.244, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.246, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.248, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.250, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:44.252, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:44.254, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:44.255, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:44.508, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.512, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.515, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.518, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.522, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:44.525, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:44.528, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:44.532, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:44.796, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.800, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.803, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.806, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:44.809, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:44.813, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:44.816, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:44.819, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:46.248, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.250, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.252, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.253, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.255, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:46.257, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:46.259, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:46.261, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:46.540, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.542, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.544, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.546, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.547, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:46.549, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:46.551, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:46.553, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:46.852, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.855, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.859, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.862, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:46.866, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:46.869, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:46.873, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:46.876, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:47.128, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:47.132, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:47.135, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:47.138, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:47.141, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:47.144, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:47.147, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:47.151, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:48.416, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:48.418, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:48.420, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:48.422, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:48.423, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:48.425, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:48.427, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:48.429, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:48.679, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:48.683, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:48.686, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:48.689, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:48.692, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:48.696, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:48.699, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:48.703, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:49.202, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:49.206, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:49.210, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:49.230, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:49.234, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:49.237, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:49.241, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/10 14:29:49.245, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 14:29:50.739, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:50.754, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/10 14:29:50.767, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
