timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 20:35:04.302, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 20:35:07.542, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 27582 MiB, 12955 MiB
2023/12/08 20:35:07.544, A100-SXM4-40GB, P0, 24, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 20:35:07.545, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 20:35:07.547, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 29990 MiB, 10547 MiB
2023/12/08 20:35:07.549, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 3 MiB, 40534 MiB
2023/12/08 20:35:07.551, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/08 20:35:07.553, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 305 MiB, 40232 MiB
2023/12/08 20:35:07.554, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 20:35:10.911, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 27582 MiB, 12955 MiB
2023/12/08 20:35:10.913, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 20:35:10.915, A100-SXM4-40GB, P0, 29, 8 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 20:35:10.916, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 29990 MiB, 10547 MiB
2023/12/08 20:35:10.918, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 3 MiB, 40534 MiB
2023/12/08 20:35:10.920, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/08 20:35:10.922, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 305 MiB, 40232 MiB
2023/12/08 20:35:10.924, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 20:35:14.186, A100-SXM4-40GB, P0, 30, 43 %, 25 %, 40537 MiB, 27582 MiB, 12955 MiB
2023/12/08 20:35:14.188, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 20:35:14.189, A100-SXM4-40GB, P0, 31, 54 %, 35 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 20:35:14.191, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 29990 MiB, 10547 MiB
2023/12/08 20:35:14.192, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 3 MiB, 40534 MiB
2023/12/08 20:35:14.194, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/08 20:35:14.196, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 305 MiB, 40232 MiB
2023/12/08 20:35:14.197, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 20:35:17.479, A100-SXM4-40GB, P0, 31, 44 %, 24 %, 40537 MiB, 27582 MiB, 12955 MiB
2023/12/08 20:35:17.481, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 20:35:17.483, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 20:35:17.484, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 29990 MiB, 10547 MiB
2023/12/08 20:35:17.486, A100-SXM4-40GB, P0, 39, 73 %, 33 %, 40537 MiB, 3 MiB, 40534 MiB
2023/12/08 20:35:17.488, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/08 20:35:17.490, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 305 MiB, 40232 MiB
2023/12/08 20:35:17.491, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 20:35:20.753, A100-SXM4-40GB, P0, 31, 47 %, 26 %, 40537 MiB, 27582 MiB, 12955 MiB
2023/12/08 20:35:20.754, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 20:35:20.756, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 20:35:20.758, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 29990 MiB, 10547 MiB
2023/12/08 20:35:20.759, A100-SXM4-40GB, P0, 37, 50 %, 22 %, 40537 MiB, 3 MiB, 40534 MiB
2023/12/08 20:35:20.761, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/08 20:35:20.763, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 305 MiB, 40232 MiB
2023/12/08 20:35:20.765, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 20:35:24.102, A100-SXM4-40GB, P0, 31, 48 %, 26 %, 40537 MiB, 27582 MiB, 12955 MiB
2023/12/08 20:35:24.112, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 20:35:24.119, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 20:35:24.120, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 29990 MiB, 10547 MiB
2023/12/08 20:35:24.122, A100-SXM4-40GB, P0, 37, 30 %, 9 %, 40537 MiB, 3 MiB, 40534 MiB
2023/12/08 20:35:24.124, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/08 20:35:24.126, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 305 MiB, 40232 MiB
2023/12/08 20:35:24.127, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 20:35:27.476, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 27582 MiB, 12955 MiB
2023/12/08 20:35:27.478, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 20:35:27.480, A100-SXM4-40GB, P0, 40, 99 %, 71 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 20:35:27.481, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 29990 MiB, 10547 MiB
2023/12/08 20:35:27.483, A100-SXM4-40GB, P0, 37, 72 %, 26 %, 40537 MiB, 3 MiB, 40534 MiB
2023/12/08 20:35:27.485, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/08 20:35:27.487, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 305 MiB, 40232 MiB
2023/12/08 20:35:27.489, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 20:35:30.774, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 27582 MiB, 12955 MiB
2023/12/08 20:35:30.776, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 20:35:30.778, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 20:35:30.780, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 29990 MiB, 10547 MiB
2023/12/08 20:35:30.782, A100-SXM4-40GB, P0, 37, 32 %, 14 %, 40537 MiB, 3 MiB, 40534 MiB
2023/12/08 20:35:30.783, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/08 20:35:30.785, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 305 MiB, 40232 MiB
2023/12/08 20:35:30.787, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 20:35:34.067, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 27582 MiB, 12955 MiB
2023/12/08 20:35:34.075, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 20:35:34.076, A100-SXM4-40GB, P0, 35, 99 %, 43 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 20:35:34.078, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 29990 MiB, 10547 MiB
2023/12/08 20:35:34.080, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 3 MiB, 40534 MiB
2023/12/08 20:35:34.082, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/08 20:35:34.084, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 305 MiB, 40232 MiB
2023/12/08 20:35:34.086, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 20:35:37.351, A100-SXM4-40GB, P0, 30, 42 %, 24 %, 40537 MiB, 27582 MiB, 12955 MiB
