timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:16:55.298, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:16:55.300, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:16:55.301, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:16:55.303, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:16:55.304, A100-SXM4-40GB, P0, 43, 14 %, 10 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:16:55.306, A100-SXM4-40GB, P0, 48, 45 %, 29 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:16:55.308, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:16:58.638, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:16:58.640, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:16:58.642, A100-SXM4-40GB, P0, 41, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:16:58.644, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:16:58.645, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:16:58.647, A100-SXM4-40GB, P0, 49, 97 %, 30 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:16:58.648, A100-SXM4-40GB, P0, 48, 49 %, 32 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:16:58.650, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:01.873, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:17:01.874, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:01.876, A100-SXM4-40GB, P0, 38, 87 %, 30 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:01.878, A100-SXM4-40GB, P0, 38, 77 %, 39 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:01.879, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:01.881, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:01.883, A100-SXM4-40GB, P0, 48, 51 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:01.884, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:05.133, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:17:05.136, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:05.139, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:05.142, A100-SXM4-40GB, P0, 33, 45 %, 24 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:05.146, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:05.149, A100-SXM4-40GB, P0, 50, 99 %, 67 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:05.152, A100-SXM4-40GB, P0, 48, 51 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:05.155, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:08.383, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:17:08.385, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:08.387, A100-SXM4-40GB, P0, 41, 85 %, 25 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:08.389, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:08.390, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:08.392, A100-SXM4-40GB, P0, 41, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:08.394, A100-SXM4-40GB, P0, 48, 52 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:08.395, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:11.684, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:17:11.699, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:11.711, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:11.719, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:11.729, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:11.733, A100-SXM4-40GB, P0, 41, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:11.735, A100-SXM4-40GB, P0, 48, 52 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:11.738, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:14.968, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:17:14.970, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:14.972, A100-SXM4-40GB, P0, 37, 40 %, 19 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:14.973, A100-SXM4-40GB, P0, 34, 34 %, 12 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:14.975, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:14.977, A100-SXM4-40GB, P0, 43, 40 %, 20 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:14.978, A100-SXM4-40GB, P0, 48, 50 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:14.980, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:18.205, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:17:18.207, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:18.209, A100-SXM4-40GB, P0, 45, 51 %, 24 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:18.211, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:18.212, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:18.214, A100-SXM4-40GB, P0, 47, 99 %, 51 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:18.216, A100-SXM4-40GB, P0, 48, 50 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:18.217, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:21.441, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:17:21.443, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:21.445, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:21.447, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:21.448, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:21.450, A100-SXM4-40GB, P0, 52, 100 %, 18 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:21.452, A100-SXM4-40GB, P0, 48, 53 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:21.454, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:24.728, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:17:24.730, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:24.731, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:24.733, A100-SXM4-40GB, P0, 33, 75 %, 34 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:24.734, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:24.736, A100-SXM4-40GB, P0, 46, 99 %, 64 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:24.740, A100-SXM4-40GB, P0, 48, 42 %, 28 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:24.742, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:27.961, A100-SXM4-40GB, P0, 26, 7 %, 0 %, 40537 MiB, 34996 MiB, 5541 MiB
2023/12/07 19:17:27.963, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:27.965, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:27.967, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:27.968, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:27.970, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:27.972, A100-SXM4-40GB, P0, 49, 53 %, 36 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:27.973, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:31.190, A100-SXM4-40GB, P0, 34, 84 %, 59 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:17:31.192, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:31.194, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:31.196, A100-SXM4-40GB, P0, 32, 24 %, 12 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:31.198, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:31.200, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:31.201, A100-SXM4-40GB, P0, 49, 53 %, 36 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:31.203, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:34.424, A100-SXM4-40GB, P0, 30, 13 %, 0 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:17:34.425, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:34.427, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:34.428, A100-SXM4-40GB, P0, 34, 17 %, 7 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:34.430, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:34.431, A100-SXM4-40GB, P0, 44, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:34.433, A100-SXM4-40GB, P0, 49, 54 %, 37 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:34.435, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:37.666, A100-SXM4-40GB, P0, 34, 83 %, 57 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:17:37.667, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:37.669, A100-SXM4-40GB, P0, 45, 67 %, 22 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:37.671, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:37.672, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:37.674, A100-SXM4-40GB, P0, 52, 100 %, 18 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:37.675, A100-SXM4-40GB, P0, 48, 47 %, 29 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:37.677, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:40.982, A100-SXM4-40GB, P0, 36, 82 %, 57 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:17:40.992, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:40.995, A100-SXM4-40GB, P0, 36, 5 %, 5 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:41.009, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:41.021, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:41.031, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:41.040, A100-SXM4-40GB, P0, 48, 48 %, 29 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:41.044, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:44.267, A100-SXM4-40GB, P0, 30, 5 %, 0 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:17:44.268, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:44.273, A100-SXM4-40GB, P0, 38, 45 %, 17 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:44.283, A100-SXM4-40GB, P0, 33, 57 %, 25 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:44.285, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:44.287, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:44.289, A100-SXM4-40GB, P0, 48, 47 %, 29 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:44.294, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:47.576, A100-SXM4-40GB, P0, 36, 85 %, 58 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:17:47.578, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:47.580, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:47.581, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:47.583, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:47.584, A100-SXM4-40GB, P0, 52, 100 %, 18 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:47.586, A100-SXM4-40GB, P0, 48, 49 %, 31 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:47.587, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:50.808, A100-SXM4-40GB, P0, 37, 83 %, 57 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:17:50.810, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:50.812, A100-SXM4-40GB, P0, 36, 98 %, 15 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:50.814, A100-SXM4-40GB, P0, 36, 38 %, 14 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:50.816, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:50.817, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:50.819, A100-SXM4-40GB, P0, 48, 49 %, 31 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:50.820, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:54.085, A100-SXM4-40GB, P0, 30, 2 %, 0 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:17:54.087, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:54.089, A100-SXM4-40GB, P0, 47, 100 %, 22 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:54.091, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:54.092, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:54.094, A100-SXM4-40GB, P0, 50, 99 %, 45 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:54.096, A100-SXM4-40GB, P0, 48, 50 %, 32 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:54.097, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:17:57.315, A100-SXM4-40GB, P0, 37, 84 %, 60 %, 40537 MiB, 26140 MiB, 14397 MiB
2023/12/07 19:17:57.317, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:17:57.320, A100-SXM4-40GB, P0, 39, 85 %, 53 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:17:57.323, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:17:57.325, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:17:57.330, A100-SXM4-40GB, P0, 44, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:17:57.332, A100-SXM4-40GB, P0, 48, 50 %, 32 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:17:57.334, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
