timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:51:54.784, A100-SXM4-40GB, P0, 30, 41 %, 23 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:54.788, A100-SXM4-40GB, P0, 30, 37 %, 21 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:54.792, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:54.796, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:54.800, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:54.805, A100-SXM4-40GB, P0, 59, 98 %, 78 %, 40537 MiB, 411 MiB, 40126 MiB
2023/12/09 16:51:54.810, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:51:56.268, A100-SXM4-40GB, P0, 30, 42 %, 23 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:56.272, A100-SXM4-40GB, P0, 30, 43 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:56.275, A100-SXM4-40GB, P0, 30, 44 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:56.280, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:56.283, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:56.286, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:56.290, A100-SXM4-40GB, P0, 60, 100 %, 84 %, 40537 MiB, 431 MiB, 40106 MiB
2023/12/09 16:51:56.293, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:51:57.087, A100-SXM4-40GB, P0, 30, 42 %, 24 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:57.094, A100-SXM4-40GB, P0, 30, 44 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:57.100, A100-SXM4-40GB, P0, 30, 44 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:57.105, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:57.111, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:57.958, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:58.262, A100-SXM4-40GB, P0, 58, 100 %, 80 %, 40537 MiB, 2345 MiB, 38192 MiB
2023/12/09 16:51:58.277, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:51:58.753, A100-SXM4-40GB, P0, 30, 40 %, 23 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:58.758, A100-SXM4-40GB, P0, 30, 44 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:58.762, A100-SXM4-40GB, P0, 30, 42 %, 24 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:58.765, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:58.769, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:58.773, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:58.778, A100-SXM4-40GB, P0, 57, 77 %, 28 %, 40537 MiB, 519 MiB, 40018 MiB
2023/12/09 16:51:58.783, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:51:59.049, A100-SXM4-40GB, P0, 31, 43 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:59.053, A100-SXM4-40GB, P0, 31, 44 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:59.058, A100-SXM4-40GB, P0, 31, 42 %, 24 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:59.062, A100-SXM4-40GB, P0, 28, 26 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:59.067, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:59.072, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:59.076, A100-SXM4-40GB, P0, 57, 100 %, 83 %, 40537 MiB, 519 MiB, 40018 MiB
2023/12/09 16:51:59.081, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:51:59.358, A100-SXM4-40GB, P0, 31, 44 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:59.363, A100-SXM4-40GB, P0, 31, 44 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:59.368, A100-SXM4-40GB, P0, 31, 45 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:59.372, A100-SXM4-40GB, P0, 28, 16 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:51:59.377, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:59.381, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:51:59.385, A100-SXM4-40GB, P0, 58, 100 %, 84 %, 40537 MiB, 519 MiB, 40018 MiB
2023/12/09 16:51:59.390, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:00.768, A100-SXM4-40GB, P0, 31, 44 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:00.771, A100-SXM4-40GB, P0, 31, 45 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:00.774, A100-SXM4-40GB, P0, 31, 46 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:00.778, A100-SXM4-40GB, P0, 30, 41 %, 24 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:00.781, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:00.784, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:00.791, A100-SXM4-40GB, P0, 58, 100 %, 83 %, 40537 MiB, 519 MiB, 40018 MiB
2023/12/09 16:52:00.800, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:02.195, A100-SXM4-40GB, P0, 31, 45 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.199, A100-SXM4-40GB, P0, 31, 46 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.203, A100-SXM4-40GB, P0, 31, 47 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.265, A100-SXM4-40GB, P0, 30, 41 %, 24 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.273, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:02.281, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:02.287, A100-SXM4-40GB, P0, 57, 100 %, 80 %, 40537 MiB, 541 MiB, 39996 MiB
2023/12/09 16:52:02.293, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:02.636, A100-SXM4-40GB, P0, 31, 45 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.640, A100-SXM4-40GB, P0, 31, 46 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.645, A100-SXM4-40GB, P0, 31, 47 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.649, A100-SXM4-40GB, P0, 30, 41 %, 24 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.653, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:02.658, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:02.663, A100-SXM4-40GB, P0, 57, 100 %, 83 %, 40537 MiB, 541 MiB, 39996 MiB
2023/12/09 16:52:02.667, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:02.956, A100-SXM4-40GB, P0, 31, 46 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.961, A100-SXM4-40GB, P0, 31, 46 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.966, A100-SXM4-40GB, P0, 31, 48 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.970, A100-SXM4-40GB, P0, 30, 41 %, 24 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:02.974, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:02.978, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:02.983, A100-SXM4-40GB, P0, 58, 100 %, 84 %, 40537 MiB, 541 MiB, 39996 MiB
2023/12/09 16:52:02.988, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:03.309, A100-SXM4-40GB, P0, 31, 45 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:03.314, A100-SXM4-40GB, P0, 31, 37 %, 21 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:03.319, A100-SXM4-40GB, P0, 31, 48 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:03.323, A100-SXM4-40GB, P0, 30, 42 %, 24 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:03.328, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:03.333, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:03.337, A100-SXM4-40GB, P0, 58, 100 %, 84 %, 40537 MiB, 541 MiB, 39996 MiB
2023/12/09 16:52:03.341, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:03.853, A100-SXM4-40GB, P0, 31, 36 %, 20 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:03.857, A100-SXM4-40GB, P0, 31, 32 %, 18 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:03.864, A100-SXM4-40GB, P0, 31, 37 %, 21 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:03.869, A100-SXM4-40GB, P0, 30, 33 %, 19 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:03.873, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:03.878, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:03.882, A100-SXM4-40GB, P0, 57, 85 %, 6 %, 40537 MiB, 597 MiB, 39940 MiB
2023/12/09 16:52:04.016, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:06.512, A100-SXM4-40GB, P0, 31, 47 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:06.514, A100-SXM4-40GB, P0, 31, 49 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:06.515, A100-SXM4-40GB, P0, 31, 50 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:06.517, A100-SXM4-40GB, P0, 31, 43 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:06.519, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:06.521, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:06.522, A100-SXM4-40GB, P0, 58, 100 %, 83 %, 40537 MiB, 617 MiB, 39920 MiB
2023/12/09 16:52:06.524, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:07.127, A100-SXM4-40GB, P0, 31, 48 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.141, A100-SXM4-40GB, P0, 31, 49 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.146, A100-SXM4-40GB, P0, 30, 22 %, 13 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.151, A100-SXM4-40GB, P0, 31, 43 %, 24 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.155, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:07.159, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:07.164, A100-SXM4-40GB, P0, 56, 86 %, 34 %, 40537 MiB, 685 MiB, 39852 MiB
2023/12/09 16:52:07.169, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:07.464, A100-SXM4-40GB, P0, 31, 48 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.468, A100-SXM4-40GB, P0, 31, 49 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.474, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.479, A100-SXM4-40GB, P0, 31, 45 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.484, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:07.489, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:07.494, A100-SXM4-40GB, P0, 57, 100 %, 88 %, 40537 MiB, 685 MiB, 39852 MiB
2023/12/09 16:52:07.502, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:07.793, A100-SXM4-40GB, P0, 31, 48 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.798, A100-SXM4-40GB, P0, 31, 47 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.802, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.807, A100-SXM4-40GB, P0, 31, 45 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:07.811, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:07.816, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:07.821, A100-SXM4-40GB, P0, 58, 100 %, 88 %, 40537 MiB, 685 MiB, 39852 MiB
2023/12/09 16:52:07.825, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:09.585, A100-SXM4-40GB, P0, 32, 48 %, 27 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:09.594, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:09.611, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:09.615, A100-SXM4-40GB, P0, 31, 45 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:09.618, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:09.622, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:09.626, A100-SXM4-40GB, P0, 56, 93 %, 75 %, 40537 MiB, 309 MiB, 40228 MiB
2023/12/09 16:52:09.630, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:11.534, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:11.556, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:11.572, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:11.578, A100-SXM4-40GB, P0, 31, 46 %, 25 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:11.580, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:11.583, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:11.588, A100-SXM4-40GB, P0, 52, 66 %, 9 %, 40537 MiB, 349 MiB, 40188 MiB
2023/12/09 16:52:11.591, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:11.853, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:11.858, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:11.863, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:11.867, A100-SXM4-40GB, P0, 31, 46 %, 26 %, 40537 MiB, 34441 MiB, 6096 MiB
2023/12/09 16:52:11.872, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:11.876, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
2023/12/09 16:52:11.881, A100-SXM4-40GB, P0, 56, 97 %, 77 %, 40537 MiB, 369 MiB, 40168 MiB
2023/12/09 16:52:11.886, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 40537 MiB, 0 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/09 16:52:12.157, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34441 MiB, 6096 MiB
