timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:01:54.387, A100-SXM4-40GB, P0, 45, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:01:54.389, A100-SXM4-40GB, P0, 57, 41 %, 28 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:01:54.390, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:01:57.624, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:01:57.626, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:01:57.628, A100-SXM4-40GB, P0, 39, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:01:57.630, A100-SXM4-40GB, P0, 35, 15 %, 9 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:01:57.632, A100-SXM4-40GB, P0, 39, 39 %, 15 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:01:57.634, A100-SXM4-40GB, P0, 45, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:01:57.636, A100-SXM4-40GB, P0, 51, 50 %, 32 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:01:57.637, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:00.856, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:00.858, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:00.860, A100-SXM4-40GB, P0, 49, 99 %, 36 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:00.861, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:00.863, A100-SXM4-40GB, P0, 40, 40 %, 16 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:00.865, A100-SXM4-40GB, P0, 45, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:00.866, A100-SXM4-40GB, P0, 51, 50 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:00.868, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:04.715, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:04.719, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:04.721, A100-SXM4-40GB, P0, 51, 100 %, 18 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:04.723, A100-SXM4-40GB, P0, 35, 35 %, 11 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:04.725, A100-SXM4-40GB, P0, 40, 40 %, 17 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:04.727, A100-SXM4-40GB, P0, 55, 100 %, 18 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:04.728, A100-SXM4-40GB, P0, 52, 51 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:04.730, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:07.958, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:07.959, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:07.961, A100-SXM4-40GB, P0, 39, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:07.963, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:07.965, A100-SXM4-40GB, P0, 40, 36 %, 13 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:07.966, A100-SXM4-40GB, P0, 48, 13 %, 2 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:07.968, A100-SXM4-40GB, P0, 52, 48 %, 32 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:07.970, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:11.301, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:11.303, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:11.304, A100-SXM4-40GB, P0, 41, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:11.306, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:11.308, A100-SXM4-40GB, P0, 38, 31 %, 11 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:11.310, A100-SXM4-40GB, P0, 47, 32 %, 6 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:11.312, A100-SXM4-40GB, P0, 51, 41 %, 27 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:11.314, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:14.568, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:14.570, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:14.572, A100-SXM4-40GB, P0, 47, 75 %, 40 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:14.574, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:14.575, A100-SXM4-40GB, P0, 39, 39 %, 14 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:14.577, A100-SXM4-40GB, P0, 57, 100 %, 21 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:14.578, A100-SXM4-40GB, P0, 52, 51 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:14.581, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:17.844, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:17.845, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:17.847, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:17.849, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:17.851, A100-SXM4-40GB, P0, 39, 40 %, 15 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:17.854, A100-SXM4-40GB, P0, 48, 16 %, 3 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:17.855, A100-SXM4-40GB, P0, 52, 51 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:17.857, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:21.130, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:21.132, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:21.134, A100-SXM4-40GB, P0, 41, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:21.135, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:21.137, A100-SXM4-40GB, P0, 39, 39 %, 15 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:21.139, A100-SXM4-40GB, P0, 46, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:21.141, A100-SXM4-40GB, P0, 52, 52 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:21.143, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:24.395, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:24.397, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:24.399, A100-SXM4-40GB, P0, 50, 100 %, 17 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:24.401, A100-SXM4-40GB, P0, 34, 59 %, 20 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:24.402, A100-SXM4-40GB, P0, 40, 39 %, 16 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:24.404, A100-SXM4-40GB, P0, 52, 2 %, 1 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:24.406, A100-SXM4-40GB, P0, 52, 53 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:24.407, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:27.654, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:27.656, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:27.658, A100-SXM4-40GB, P0, 50, 100 %, 30 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:27.670, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:27.672, A100-SXM4-40GB, P0, 40, 41 %, 17 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:27.674, A100-SXM4-40GB, P0, 46, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:27.675, A100-SXM4-40GB, P0, 52, 53 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:27.677, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:30.900, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:30.902, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:30.903, A100-SXM4-40GB, P0, 41, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:30.905, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:30.907, A100-SXM4-40GB, P0, 40, 42 %, 18 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:30.908, A100-SXM4-40GB, P0, 46, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:30.910, A100-SXM4-40GB, P0, 52, 52 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:30.912, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:34.132, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:34.134, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:34.135, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:34.137, A100-SXM4-40GB, P0, 35, 54 %, 23 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:34.139, A100-SXM4-40GB, P0, 40, 39 %, 15 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:34.140, A100-SXM4-40GB, P0, 46, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:34.142, A100-SXM4-40GB, P0, 52, 53 %, 36 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:34.144, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:37.387, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 17:02:37.389, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 17:02:37.390, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 17:02:37.392, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 17:02:37.394, A100-SXM4-40GB, P0, 39, 39 %, 15 %, 40537 MiB, 18323 MiB, 22214 MiB
2023/12/07 17:02:37.395, A100-SXM4-40GB, P0, 48, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 17:02:37.397, A100-SXM4-40GB, P0, 52, 46 %, 28 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 17:02:37.399, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:40.799, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 35256 MiB, 5281 MiB
2023/12/07 17:02:40.809, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 33620 MiB, 6917 MiB
2023/12/07 17:02:40.815, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 5215 MiB, 35322 MiB
2023/12/07 17:02:40.819, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5141 MiB, 35396 MiB
2023/12/07 17:02:40.822, A100-SXM4-40GB, P0, 40, 39 %, 16 %, 40537 MiB, 17811 MiB, 22726 MiB
2023/12/07 17:02:40.825, A100-SXM4-40GB, P0, 57, 100 %, 18 %, 40537 MiB, 4445 MiB, 36092 MiB
2023/12/07 17:02:40.828, A100-SXM4-40GB, P0, 52, 48 %, 29 %, 40537 MiB, 2548 MiB, 37989 MiB
2023/12/07 17:02:40.831, A100-SXM4-40GB, P0, 36, 2 %, 0 %, 40537 MiB, 19775 MiB, 20762 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:44.260, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 35208 MiB, 5329 MiB
2023/12/07 17:02:44.270, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 33572 MiB, 6965 MiB
2023/12/07 17:02:44.281, A100-SXM4-40GB, P0, 45, 3 %, 2 %, 40537 MiB, 5167 MiB, 35370 MiB
2023/12/07 17:02:44.292, A100-SXM4-40GB, P0, 35, 61 %, 28 %, 40537 MiB, 5093 MiB, 35444 MiB
2023/12/07 17:02:44.302, A100-SXM4-40GB, P0, 40, 41 %, 17 %, 40537 MiB, 17763 MiB, 22774 MiB
2023/12/07 17:02:44.313, A100-SXM4-40GB, P0, 50, 89 %, 17 %, 40537 MiB, 4397 MiB, 36140 MiB
2023/12/07 17:02:44.323, A100-SXM4-40GB, P0, 52, 46 %, 28 %, 40537 MiB, 2500 MiB, 38037 MiB
2023/12/07 17:02:44.334, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 19727 MiB, 20810 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:47.723, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 34728 MiB, 5809 MiB
2023/12/07 17:02:47.727, A100-SXM4-40GB, P0, 29, 0 %, 0 %, 40537 MiB, 33092 MiB, 7445 MiB
2023/12/07 17:02:47.732, A100-SXM4-40GB, P0, 51, 100 %, 27 %, 40537 MiB, 4687 MiB, 35850 MiB
2023/12/07 17:02:47.737, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 4613 MiB, 35924 MiB
2023/12/07 17:02:47.742, A100-SXM4-40GB, P0, 40, 42 %, 17 %, 40537 MiB, 17283 MiB, 23254 MiB
2023/12/07 17:02:47.747, A100-SXM4-40GB, P0, 47, 0 %, 0 %, 40537 MiB, 3917 MiB, 36620 MiB
2023/12/07 17:02:47.751, A100-SXM4-40GB, P0, 52, 48 %, 30 %, 40537 MiB, 2020 MiB, 38517 MiB
2023/12/07 17:02:47.756, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 19247 MiB, 21290 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 17:02:51.042, A100-SXM4-40GB, P0, 29, 1 %, 1 %, 40537 MiB, 32626 MiB, 7911 MiB
2023/12/07 17:02:51.047, A100-SXM4-40GB, P0, 29, 1 %, 1 %, 40537 MiB, 29908 MiB, 10629 MiB
2023/12/07 17:02:51.052, A100-SXM4-40GB, P0, 43, 33 %, 16 %, 40537 MiB, 1683 MiB, 38854 MiB
2023/12/07 17:02:51.064, A100-SXM4-40GB, P0, 35, 1 %, 0 %, 40537 MiB, 1693 MiB, 38844 MiB
2023/12/07 17:02:51.069, A100-SXM4-40GB, P0, 40, 39 %, 14 %, 40537 MiB, 14087 MiB, 26450 MiB
2023/12/07 17:02:51.074, A100-SXM4-40GB, P0, 47, 1 %, 0 %, 40537 MiB, 1171 MiB, 39366 MiB
2023/12/07 17:02:51.079, A100-SXM4-40GB, P0, 52, 49 %, 32 %, 40537 MiB, 46 MiB, 40491 MiB
2023/12/07 17:02:51.084, A100-SXM4-40GB, P0, 36, 1 %, 0 %, 40537 MiB, 16255 MiB, 24282 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
