timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:13.536, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:13.559, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:13.573, A100-SXM4-40GB, P0, 39, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:13.583, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:13.590, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:13.594, A100-SXM4-40GB, P0, 45, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:13.596, A100-SXM4-40GB, P0, 50, 51 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:13.598, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:16.883, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:16.885, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:16.886, A100-SXM4-40GB, P0, 43, 13 %, 9 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:16.888, A100-SXM4-40GB, P0, 35, 25 %, 8 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:16.890, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:16.892, A100-SXM4-40GB, P0, 53, 99 %, 52 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:16.894, A100-SXM4-40GB, P0, 50, 50 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:16.896, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:20.195, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:20.197, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:20.198, A100-SXM4-40GB, P0, 38, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:20.200, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:20.202, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:20.204, A100-SXM4-40GB, P0, 43, 6 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:20.205, A100-SXM4-40GB, P0, 50, 52 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:20.207, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:23.425, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:23.426, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:23.428, A100-SXM4-40GB, P0, 49, 99 %, 29 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:23.429, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:23.431, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:23.433, A100-SXM4-40GB, P0, 52, 99 %, 16 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:23.439, A100-SXM4-40GB, P0, 50, 51 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:23.440, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:26.669, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:26.671, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:26.673, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:26.675, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:26.677, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:26.679, A100-SXM4-40GB, P0, 49, 20 %, 7 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:26.681, A100-SXM4-40GB, P0, 50, 52 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:26.683, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:29.952, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:29.954, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:29.956, A100-SXM4-40GB, P0, 38, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:29.957, A100-SXM4-40GB, P0, 37, 8 %, 6 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:29.959, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:29.961, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:29.962, A100-SXM4-40GB, P0, 50, 52 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:29.964, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:33.182, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:33.184, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:33.185, A100-SXM4-40GB, P0, 42, 99 %, 36 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:33.187, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:33.189, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:33.191, A100-SXM4-40GB, P0, 44, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:33.192, A100-SXM4-40GB, P0, 50, 52 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:33.194, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:36.463, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:36.466, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:36.469, A100-SXM4-40GB, P0, 47, 74 %, 38 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:36.471, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:36.474, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:36.477, A100-SXM4-40GB, P0, 48, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:36.479, A100-SXM4-40GB, P0, 50, 52 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:36.483, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:39.708, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:39.710, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:39.711, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:39.713, A100-SXM4-40GB, P0, 34, 34 %, 17 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:39.715, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:39.717, A100-SXM4-40GB, P0, 45, 75 %, 30 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:39.719, A100-SXM4-40GB, P0, 50, 53 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:39.721, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:42.940, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:42.942, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:42.944, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:42.945, A100-SXM4-40GB, P0, 32, 55 %, 19 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:42.947, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:42.949, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:42.951, A100-SXM4-40GB, P0, 50, 53 %, 36 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:42.953, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:46.171, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:46.173, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:46.175, A100-SXM4-40GB, P0, 38, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:46.177, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:46.178, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:46.180, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:46.182, A100-SXM4-40GB, P0, 51, 47 %, 30 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:46.183, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:49.422, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:49.425, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:49.426, A100-SXM4-40GB, P0, 39, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:49.428, A100-SXM4-40GB, P0, 33, 10 %, 6 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:49.430, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:49.432, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:49.438, A100-SXM4-40GB, P0, 50, 49 %, 31 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:49.439, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:52.658, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:52.660, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:52.662, A100-SXM4-40GB, P0, 41, 61 %, 30 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:52.663, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:52.666, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:52.668, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:52.669, A100-SXM4-40GB, P0, 50, 49 %, 32 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:52.671, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:55.898, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:55.899, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:55.901, A100-SXM4-40GB, P0, 42, 89 %, 35 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:55.903, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:55.904, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:55.906, A100-SXM4-40GB, P0, 46, 34 %, 17 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:55.908, A100-SXM4-40GB, P0, 50, 49 %, 31 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:55.910, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:30:59.128, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:30:59.129, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:30:59.131, A100-SXM4-40GB, P0, 42, 72 %, 31 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:30:59.133, A100-SXM4-40GB, P0, 34, 17 %, 11 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:30:59.138, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:30:59.139, A100-SXM4-40GB, P0, 54, 99 %, 33 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:30:59.141, A100-SXM4-40GB, P0, 50, 49 %, 32 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:30:59.143, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:31:02.362, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:31:02.364, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:31:02.369, A100-SXM4-40GB, P0, 39, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:31:02.371, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:31:02.372, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:31:02.374, A100-SXM4-40GB, P0, 44, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:31:02.376, A100-SXM4-40GB, P0, 50, 50 %, 32 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:31:02.378, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:31:06.752, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:31:06.753, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:31:06.755, A100-SXM4-40GB, P0, 45, 79 %, 27 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:31:06.757, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:31:06.760, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:31:06.764, A100-SXM4-40GB, P0, 45, 19 %, 10 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:31:06.769, A100-SXM4-40GB, P0, 50, 51 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:31:06.773, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 18:31:10.490, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 18:31:10.493, A100-SXM4-40GB, P0, 26, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 18:31:10.497, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 18:31:10.504, A100-SXM4-40GB, P0, 32, 34 %, 11 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 18:31:10.507, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 18:31:10.511, A100-SXM4-40GB, P0, 54, 100 %, 17 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 18:31:10.514, A100-SXM4-40GB, P0, 50, 50 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 18:31:10.518, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
