timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:26:34.641, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:26:37.934, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:26:37.936, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:26:37.938, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:26:37.940, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 37298 MiB, 3239 MiB
2023/12/08 19:26:37.942, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:26:37.945, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/08 19:26:37.950, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:26:37.951, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:26:41.201, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:26:41.203, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:26:41.205, A100-SXM4-40GB, P0, 36, 87 %, 52 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:26:41.207, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 37298 MiB, 3239 MiB
2023/12/08 19:26:41.209, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:26:41.211, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 40534 MiB, 3 MiB
2023/12/08 19:26:41.213, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:26:41.214, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:26:44.472, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:26:44.474, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:26:44.475, A100-SXM4-40GB, P0, 37, 27 %, 10 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:26:44.477, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 37298 MiB, 3239 MiB
2023/12/08 19:26:44.479, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:26:44.480, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:26:44.482, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:26:44.484, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:26:47.740, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:26:47.742, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:26:47.744, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:26:47.746, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 37298 MiB, 3239 MiB
2023/12/08 19:26:47.748, A100-SXM4-40GB, P0, 38, 56 %, 24 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:26:47.749, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:26:47.751, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:26:47.753, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:26:51.011, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:26:51.013, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:26:51.014, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:26:51.016, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 37298 MiB, 3239 MiB
2023/12/08 19:26:51.018, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:26:51.019, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:26:51.021, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:26:51.023, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:26:54.284, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:26:54.285, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:26:54.287, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:26:54.289, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:26:54.291, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:26:54.293, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:26:54.294, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:26:54.296, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:26:57.547, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:26:57.549, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:26:57.551, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:26:57.552, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:26:57.554, A100-SXM4-40GB, P0, 41, 26 %, 14 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:26:57.556, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:26:57.557, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:26:57.559, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:00.875, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:00.877, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:00.879, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:00.880, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:00.882, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:00.884, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:00.885, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:00.887, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:04.199, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:04.201, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:04.203, A100-SXM4-40GB, P0, 37, 19 %, 13 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:04.204, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:04.206, A100-SXM4-40GB, P0, 39, 68 %, 31 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:04.207, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:04.209, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:04.211, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:07.502, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:07.503, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:07.505, A100-SXM4-40GB, P0, 40, 22 %, 14 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:07.507, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:07.508, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:07.510, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:07.512, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:07.514, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:10.776, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:10.778, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:10.780, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:10.783, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:10.786, A100-SXM4-40GB, P0, 40, 69 %, 31 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:10.787, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:10.789, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:10.790, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:14.064, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:14.066, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:14.068, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:14.069, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:14.071, A100-SXM4-40GB, P0, 39, 33 %, 19 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:14.073, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:14.074, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:14.076, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:17.344, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:17.346, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:17.347, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:17.349, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:17.351, A100-SXM4-40GB, P0, 38, 52 %, 22 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:17.352, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:17.354, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:17.356, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:20.596, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:20.597, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:20.599, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:20.601, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:20.602, A100-SXM4-40GB, P0, 38, 35 %, 18 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:20.604, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:20.606, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:20.608, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:23.946, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:23.948, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:23.950, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:23.951, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:23.953, A100-SXM4-40GB, P0, 38, 20 %, 13 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:23.955, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:23.957, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:23.958, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:27.215, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:27.217, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:27.219, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:27.220, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:27.222, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:27.224, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:27.226, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:27.228, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:30.462, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:30.464, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:30.466, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:30.467, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:30.469, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:30.471, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:30.472, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:30.474, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:33.778, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:33.782, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:33.787, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:33.790, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:33.794, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:33.798, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:33.801, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:33.805, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:37.084, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
2023/12/08 19:27:37.086, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 1774 MiB, 38763 MiB
2023/12/08 19:27:37.088, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 5433 MiB, 35104 MiB
2023/12/08 19:27:37.090, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 36748 MiB, 3789 MiB
2023/12/08 19:27:37.092, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 803 MiB, 39734 MiB
2023/12/08 19:27:37.093, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 39984 MiB, 553 MiB
2023/12/08 19:27:37.095, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 23539 MiB, 16998 MiB
2023/12/08 19:27:37.097, A100-SXM4-40GB, P0, 32, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/08 19:27:40.370, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 26918 MiB, 13619 MiB
