timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:05:42.789, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:05:42.791, A100-SXM4-40GB, P0, 52, 100 %, 37 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:05:42.793, A100-SXM4-40GB, P0, 49, 53 %, 36 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:05:42.794, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:05:46.014, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:05:46.016, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:05:46.017, A100-SXM4-40GB, P0, 48, 100 %, 18 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:05:46.019, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:05:46.021, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:05:46.022, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:05:46.025, A100-SXM4-40GB, P0, 49, 53 %, 36 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:05:46.039, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:05:49.262, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:05:49.264, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:05:49.265, A100-SXM4-40GB, P0, 39, 56 %, 10 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:05:49.267, A100-SXM4-40GB, P0, 32, 60 %, 25 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:05:49.269, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:05:49.270, A100-SXM4-40GB, P0, 44, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:05:49.272, A100-SXM4-40GB, P0, 49, 49 %, 31 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:05:49.274, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:05:52.494, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:05:52.496, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:05:52.498, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:05:52.499, A100-SXM4-40GB, P0, 31, 48 %, 20 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:05:52.501, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:05:52.503, A100-SXM4-40GB, P0, 53, 100 %, 17 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:05:52.504, A100-SXM4-40GB, P0, 49, 48 %, 31 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:05:52.506, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:05:55.730, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:05:55.732, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:05:55.734, A100-SXM4-40GB, P0, 48, 100 %, 37 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:05:55.735, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:05:55.737, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:05:55.739, A100-SXM4-40GB, P0, 48, 19 %, 11 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:05:55.741, A100-SXM4-40GB, P0, 49, 50 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:05:55.742, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:05:59.029, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:05:59.030, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:05:59.032, A100-SXM4-40GB, P0, 38, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:05:59.034, A100-SXM4-40GB, P0, 34, 3 %, 3 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:05:59.035, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:05:59.037, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:05:59.039, A100-SXM4-40GB, P0, 49, 48 %, 31 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:05:59.040, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:06:02.283, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:06:02.285, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:06:02.287, A100-SXM4-40GB, P0, 42, 39 %, 14 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:06:02.288, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:06:02.290, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:06:02.292, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:06:02.293, A100-SXM4-40GB, P0, 49, 50 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:06:02.295, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:06:05.538, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:06:05.540, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:06:05.542, A100-SXM4-40GB, P0, 48, 100 %, 18 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:06:05.543, A100-SXM4-40GB, P0, 30, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:06:05.545, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:06:05.547, A100-SXM4-40GB, P0, 43, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:06:05.548, A100-SXM4-40GB, P0, 49, 51 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:06:05.550, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:06:08.830, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:06:08.835, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:06:08.839, A100-SXM4-40GB, P0, 38, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:06:08.843, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:06:08.847, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:06:08.851, A100-SXM4-40GB, P0, 44, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:06:08.856, A100-SXM4-40GB, P0, 49, 52 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:06:08.860, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:06:12.097, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:06:12.100, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:06:12.102, A100-SXM4-40GB, P0, 47, 50 %, 21 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:06:12.103, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:06:12.106, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:06:12.108, A100-SXM4-40GB, P0, 44, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:06:12.110, A100-SXM4-40GB, P0, 49, 51 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:06:12.112, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:06:15.352, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:06:15.354, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:06:15.356, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:06:15.357, A100-SXM4-40GB, P0, 32, 73 %, 34 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:06:15.359, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:06:15.361, A100-SXM4-40GB, P0, 44, 21 %, 8 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:06:15.362, A100-SXM4-40GB, P0, 49, 51 %, 33 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:06:15.364, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:06:18.580, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:06:18.581, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:06:18.583, A100-SXM4-40GB, P0, 38, 0 %, 0 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:06:18.585, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:06:18.587, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:06:18.588, A100-SXM4-40GB, P0, 45, 83 %, 37 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:06:18.590, A100-SXM4-40GB, P0, 49, 52 %, 35 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:06:18.591, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/07 19:06:21.876, A100-SXM4-40GB, P0, 27, 0 %, 0 %, 40537 MiB, 36684 MiB, 3853 MiB
2023/12/07 19:06:21.878, A100-SXM4-40GB, P0, 25, 0 %, 0 %, 40537 MiB, 34132 MiB, 6405 MiB
2023/12/07 19:06:21.880, A100-SXM4-40GB, P0, 44, 57 %, 24 %, 40537 MiB, 5727 MiB, 34810 MiB
2023/12/07 19:06:21.882, A100-SXM4-40GB, P0, 31, 0 %, 0 %, 40537 MiB, 5653 MiB, 34884 MiB
2023/12/07 19:06:21.883, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 35396 MiB, 5141 MiB
2023/12/07 19:06:21.885, A100-SXM4-40GB, P0, 44, 0 %, 0 %, 40537 MiB, 4957 MiB, 35580 MiB
2023/12/07 19:06:21.887, A100-SXM4-40GB, P0, 49, 51 %, 34 %, 40537 MiB, 3060 MiB, 37477 MiB
2023/12/07 19:06:21.888, A100-SXM4-40GB, P0, 33, 0 %, 0 %, 40537 MiB, 20287 MiB, 20250 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
